Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	MeanSignal	StDevSignal	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	MeanSignal	StDevSignal	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	MeanSignal	StDevSignal
8960	0.9385	0.945781	0.929345	0.930747	0.0221224	0.552	0.0552335	0.551743	0.6635	0.996338	0.101613	0.102743	0.027049	0.615	0.00367095	0.0255833	0.7531	0.987738	0.542505	0.532542	0.0269535	0.442	0.0124067	0.0837091
8970	0.9348	0.940891	0.928306	0.92739	0.0230048	0.501	0.0563048	0.357287	0.6133	0.996341	0.0971831	0.102472	0.0263548	0.562	0.00339961	0.0218084	0.7066	0.987903	0.539968	0.532317	0.0259392	0.383	0.0130883	0.0811955
8980	0.9362	0.940661	0.931481	0.927826	0.0202112	0.495	0.0551238	0.310634	0.6646	0.995577	0.093733	0.102973	0.0270611	0.651	0.00330022	0.0238732	0.6894	0.986236	0.525311	0.530517	0.0244068	0.37	0.0131815	0.103118
8990	0.9336	0.943724	0.92433	0.923076	0.0202474	0.486	0.0595332	0.293701	0.6768	0.997036	0.105014	0.0984075	0.026064	0.636	0.00307755	0.0170444	0.6833	0.986707	0.533184	0.529154	0.0227097	0.345	0.0144862	0.0942007
9000	0.9308	0.941371	0.92305	0.920518	0.0191212	0.404	0.0600094	0.268484	0.6357	0.996494	0.0967581	0.0996709	0.0258907	0.615	0.00337058	0.0189996	0.6803	0.988509	0.533923	0.529797	0.0230163	0.332	0.0132961	0.0972699
9010	0.9299	0.943392	0.918681	0.922515	0.018572	0.43	0.0605011	0.270693	0.67	0.995755	0.100824	0.108481	0.0285975	0.647	0.00373595	0.0220996	0.6703	0.983432	0.510423	0.530573	0.022433	0.331	0.0127896	0.0715931
9020	0.9302	0.942691	0.920738	0.920047	0.0189737	0.443	0.0611581	0.201519	0.6911	0.996646	0.10843	0.106735	0.0303126	0.633	0.00380675	0.0249677	0.681	0.988679	0.537537	0.537624	0.0339264	0.344	0.012384	0.0721507
9030	0.9295	0.937759	0.921815	0.91969	0.0213676	0.462	0.0605856	0.168869	0.6598	0.995032	0.103457	0.100847	0.0293149	0.611	0.00367445	0.0205313	0.6806	0.98693	0.530402	0.541845	0.0394735	0.327	0.012788	0.0728413
9040	0.9258	0.938512	0.915101	0.916323	0.0219792	0.443	0.0616347	0.127886	0.6324	0.997302	0.100737	0.0927389	0.0304665	0.618	0.00379426	0.0269287	0.7147	0.987206	0.545543	0.542415	0.0384381	0.387	0.0122684	0.0798163
9050	0.9245	0.935208	0.91709	0.914639	0.0203897	0.429	0.061971	0.139662	0.6268	0.993548	0.101217	0.0955691	0.034833	0.58	0.00485277	0.0370247	0.6783	0.987541	0.54259	0.545009	0.040139	0.309	0.0126931	0.0708701
9060	0.9273	0.936681	0.919373	0.917513	0.0214213	0.455	0.0632019	0.172176	0.6708	0.995912	0.102747	0.103065	0.0310485	0.627	0.00513172	0.0434803	0.6859	0.98589	0.540801	0.543328	0.0389485	0.338	0.0128284	0.0759222
9070	0.9228	0.944134	0.910903	0.916676	0.0221523	0.355	0.0610607	0.203659	0.6804	0.994281	0.105099	0.0978766	0.0230566	0.65	0.00599852	0.0529343	0.7118	0.986945	0.541005	0.541565	0.0392297	0.372	0.0129166	0.0742275
9080	0.9235	0.94072	0.913772	0.91418	0.0203327	0.35	0.060935	0.174539	0.6421	0.99404	0.105303	0.09764	0.0241245	0.592	0.00594583	0.0556209	0.7073	0.986423	0.534036	0.532924	0.0341587	0.389	0.0141717	0.0901591
9090	0.9247	0.942169	0.918908	0.915974	0.0209873	0.253	0.0583184	0.224018	0.6735	0.994081	0.0986034	0.101563	0.0248415	0.659	0.00755881	0.0557122	0.7098	0.985025	0.530858	0.530768	0.032374	0.389	0.0152698	0.0974194
9100	0.9161	0.941325	0.904392	0.914603	0.0214512	0.314	0.059771	0.254539	0.6992	0.993694	0.111976	0.107559	0.0263493	0.647	0.00656399	0.0523937	0.6729	0.984308	0.522963	0.527724	0.0300224	0.318	0.0157779	0.101492
9110	0.9175	0.942767	0.905718	0.912534	0.0229966	0.318	0.0569114	0.264004	0.6276	0.995205	0.111538	0.105658	0.0245296	0.605	0.00600739	0.0443453	0.6755	0.981766	0.509861	0.52356	0.0254278	0.328	0.0173269	0.0997313
9120	0.9193	0.941118	0.90977	0.910478	0.0218641	0.303	0.056304	0.225255	0.7008	0.993917	0.0947853	0.100537	0.0275569	0.658	0.00607545	0.040897	0.6915	0.985393	0.529037	0.524408	0.0301865	0.373	0.0163828	0.101637
9130	0.9195	0.939461	0.905743	0.904421	0.019871	0.435	0.0559115	0.206215	0.651	0.99371	0.0918421	0.0952759	0.0247386	0.605	0.00637443	0.0484649	0.6875	0.981844	0.523364	0.523204	0.0326872	0.353	0.0160211	0.133968
9140	0.9184	0.946226	0.897917	0.902577	0.01739	0.409	0.0569126	0.260564	0.6938	0.993994	0.0952096	0.0956965	0.0224673	0.628	0.00582275	0.049215	0.6974	0.987113	0.513725	0.517316	0.0277504	0.388	0.0157939	0.129062
9150	0.9203	0.938588	0.906783	0.902822	0.015499	0.453	0.0552583	0.255592	0.6718	0.992512	0.0991643	0.0952622	0.0207661	0.629	0.00560778	0.0473629	0.6897	0.985596	0.522535	0.517981	0.0267314	0.356	0.0171725	0.138122
9160	0.9224	0.945154	0.905719	0.894345	0.0138695	0.421	0.0525191	0.221071	0.6822	0.993588	0.0910145	0.0965361	0.0268461	0.66	0.0064607	0.0531557	0.6907	0.982338	0.50813	0.515426	0.0262021	0.395	0.0153749	0.122937
9170	0.9134	0.944898	0.893092	0.894449	0.0138952	0.381	0.0511054	0.243754	0.6475	0.993801	0.0989664	0.10098	0.030891	0.619	0.00693913	0.0616667	0.6707	0.98503	0.513063	0.515963	0.0216219	0.339	0.0158013	0.121791
9180	0.9158	0.95241	0.897605	0.892946	0.0123247	0.334	0.0509345	0.212576	0.6711	0.993448	0.0955432	0.101471	0.0313817	0.618	0.00663705	0.064545	0.6582	0.981935	0.512754	0.520071	0.0261881	0.317	0.0156629	0.128528
9190	0.9123	0.951987	0.895129	0.894099	0.0129331	0.311	0.0507153	0.185646	0.6634	0.993185	0.099458	0.0950684	0.037024	0.628	0.00718228	0.0625887	0.6458	0.984644	0.522374	0.512362	0.0199452	0.233	0.0143486	0.12249
9200	0.9132	0.952055	0.897175	0.893417	0.0123079	0.275	0.0490795	0.214791	0.6744	0.993333	0.0949296	0.0969757	0.0347793	0.652	0.00808194	0.0761786	0.642	0.98694	0.51571	0.512001	0.0197827	0.289	0.0135436	0.131635
9210	0.9104	0.953684	0.893147	0.891503	0.0127381	0.298	0.0492749	0.208484	0.6706	0.990966	0.0960894	0.0909285	0.0337474	0.642	0.00742563	0.0615896	0.6846	0.986538	0.511792	0.509681	0.018691	0.367	0.0129181	0.13718
9220	0.9125	0.952174	0.889399	0.890707	0.0144899	0.391	0.0487027	0.240239	0.6788	0.993702	0.091404	0.0952413	0.0313438	0.648	0.00701448	0.0569716	0.664	0.985672	0.501955	0.508887	0.0218402	0.331	0.0125842	0.11214
9230	0.9136	0.952614	0.896398	0.892384	0.0163629	0.328	0.0466257	0.240358	0.6961	0.988872	0.0907975	0.0950024	0.0318491	0.675	0.00760377	0.0563941	0.672	0.991471	0.507424	0.50669	0.0233128	0.336	0.0114627	0.0974706
9240	0.9076	0.956767	0.889782	0.889971	0.0153291	0.245	0.0465884	0.24744	0.6591	0.992332	0.101337	0.0948596	0.0249221	0.601	0.00864339	0.0715294	0.6556	0.986885	0.510216	0.505576	0.0233284	0.296	0.0112845	0.103178
9250	0.9025	0.949505	0.890602	0.888297	0.0152018	0.193	0.0477925	0.279433	0.6861	0.991806	0.0953079	0.100594	0.0315312	0.654	0.00845502	0.0734628	0.6587	0.988959	0.505417	0.506794	0.0244133	0.293	0.0105541	0.0944155
9260	0.9031	0.95743	0.885087	0.887683	0.0162543	0.233	0.0471652	0.31844	0.6551	0.988387	0.111316	0.109211	0.0273509	0.606	0.00954967	0.0820265	0.6499	0.989931	0.51236	0.510252	0.0223507	0.294	0.00882146	0.112691
9270	0.903	0.95042	0.888189	0.884711	0.0158548	0.256	0.0464014	0.287319	0.6503	0.987358	0.107311	0.10652	0.0183188	0.603	0.011846	0.136841	0.6666	0.991884	0.495267	0.509731	0.0201147	0.335	0.00977036	0.120931
9280	0.8985	0.95907	0.881911	0.883571	0.0159836	0.223	0.044544	0.303359	0.6859	0.986322	0.107895	0.10718	0.0274053	0.64	0.0129602	0.136048	0.6802	0.988372	0.518598	0.509567	0.0218067	0.35	0.0110212	0.131851
9290	0.8971	0.957767	0.88136	0.883317	0.0193392	0.21	0.0435253	0.283977	0.6504	0.989216	0.115979	0.111414	0.0237986	0.613	0.0114699	0.134707	0.6714	0.983333	0.517761	0.511873	0.0236388	0.322	0.0106329	0.168522
9300	0.9052	0.956738	0.884958	0.884289	0.0190453	0.299	0.0429583	0.286717	0.6346	0.98804	0.1	0.109285	0.027606	0.625	0.0120421	0.13679	0.6658	0.985498	0.507623	0.51156	0.0228741	0.32	0.0113419	0.164547
9310	0.9078	0.961218	0.883576	0.883853	0.0200421	0.315	0.0415022	0.204735	0.6637	0.990079	0.0958904	0.104197	0.0250838	0.656	0.0116114	0.155862	0.6716	0.986012	0.5125	0.509153	0.0218421	0.345	0.0105458	0.153794
9320	0.9022	0.955072	0.882044	0.882266	0.0208754	0.273	0.0421631	0.234257	0.6938	0.984799	0.100304	0.101941	0.0241542	0.675	0.0132767	0.173803	0.7052	0.986181	0.519435	0.508531	0.0203745	0.418	0.011101	0.147285
9330	0.8993	0.961049	0.876808	0.878284	0.0233082	0.256	0.0386445	0.224638	0.6594	0.987122	0.103774	0.105128	0.0325135	0.626	0.0138471	0.186701	0.6992	0.990123	0.501176	0.501323	0.0191402	0.422	0.0087881	0.119786
9340	0.9005	0.953309	0.880769	0.877322	0.0213661	0.301	0.0397052	0.28974	0.6709	0.988665	0.0960674	0.100283	0.0293583	0.658	0.0117042	0.157554	0.695	0.988889	0.516399	0.500651	0.0174812	0.383	0.00893081	0.188895
9350	0.8996	0.960751	0.874257	0.874629	0.0229606	0.306	0.0397006	0.257077	0.6585	0.98848	0.108533	0.107137	0.026378	0.64	0.0101242	0.129998	0.691	0.990078	0.505348	0.501676	0.0178978	0.371	0.0082701	0.182061
9360	0.884	0.9608	0.8584	0.866046	0.0277949	0.254	0.0400264	0.27987	0.656	0.992283	0.102646	0.10133	0.0264857	0.596	0.00796799	0.103997	0.7263	0.991593	0.507482	0.501139	0.0158452	0.457	0.00862844	0.165423
9370	0.8826	0.956054	0.861519	0.866798	0.0275645	0.222	0.0415877	0.343797	0.6556	0.99075	0.0922252	0.0958478	0.0284562	0.616	0.00756797	0.10124	0.7047	0.988078	0.506961	0.499369	0.0144428	0.422	0.00966756	0.136876
9380	0.8903	0.96	0.866443	0.870144	0.0277886	0.246	0.041426	0.389858	0.668	0.98958	0.0887955	0.0926097	0.022934	0.639	0.00931598	0.119672	0.6694	0.99152	0.501976	0.498774	0.0138975	0.331	0.00781755	0.110378
9390	0.8794	0.953125	0.861881	0.86681	0.0288035	0.188	0.0417193	0.41234	0.6609	0.992101	0.0896458	0.0911938	0.0222056	0.613	0.00915187	0.108821	0.6365	0.99304	0.502613	0.499035	0.0143169	0.284	0.00604717	0.0921129
9400	0.8849	0.964815	0.862883	0.867048	0.0306076	0.198	0.0449387	0.506508	0.6547	0.99216	0.0922667	0.0964038	0.0231338	0.611	0.00899432	0.0914913	0.6748	0.994068	0.499845	0.501433	0.0155901	0.331	0.00688846	0.0977039
9410	0.8859	0.954688	0.862231	0.864691	0.0313075	0.287	0.0448236	0.449369	0.6486	0.992834	0.101036	0.100891	0.0251569	0.606	0.0080407	0.0924237	0.7077	0.993434	0.520364	0.506198	0.0157139	0.37	0.00787839	0.109163
9420	0.8877	0.954027	0.859544	0.85451	0.0310493	0.28	0.0428594	0.399086	0.663	0.993365	0.093188	0.0996084	0.0283626	0.635	0.00768015	0.0905097	0.6866	0.992225	0.504785	0.505469	0.0166962	0.341	0.00810902	0.0871359
9430	0.8903	0.957662	0.84813	0.852837	0.0259128	0.372	0.0405464	0.319507	0.6245	0.992399	0.0906863	0.0979353	0.0269003	0.59	0.00747239	0.0881056	0.6942	0.993557	0.504412	0.505435	0.0156867	0.397	0.00860716	0.0914852
9440	0.8914	0.95589	0.854331	0.857416	0.0254363	0.357	0.0408672	0.390754	0.6607	0.99221	0.0986523	0.101305	0.0231646	0.614	0.00689076	0.0917592	0.7061	0.99064	0.511616	0.505086	0.0170071	0.392	0.00948032	0.100866
9450	0.8942	0.960497	0.856583	0.856032	0.0275434	0.373	0.0401788	0.319519	0.6446	0.992962	0.0974293	0.0958356	0.0284241	0.626	0.00781359	0.101278	0.705	0.988783	0.500344	0.508149	0.0162239	0.412	0.00973812	0.132627
9460	0.8975	0.966491	0.855395	0.854248	0.0264202	0.401	0.0390332	0.296961	0.6634	0.99127	0.105135	0.0918739	0.0320743	0.633	0.00941874	0.106025	0.6896	0.995082	0.513249	0.502419	0.0181095	0.356	0.00867163	0.135566
9470	0.8897	0.959302	0.853201	0.848615	0.0209587	0.352	0.0370504	0.235513	0.6736	0.991796	0.0929379	0.0924897	0.0287324	0.646	0.00875951	0.0951	0.6517	0.994059	0.502869	0.502112	0.0192383	0.319	0.00835138	0.14826
9480	0.8852	0.968635	0.854184	0.848056	0.02079	0.265	0.0354423	0.265689	0.6591	0.993492	0.0897297	0.092251	0.0240013	0.639	0.00853728	0.0914107	0.6515	0.992628	0.496802	0.50522	0.0189807	0.308	0.00874805	0.141505
9490	0.8798	0.963103	0.845775	0.849201	0.0224228	0.299	0.0334976	0.225642	0.6128	0.990361	0.0892601	0.0930906	0.0198617	0.595	0.00855845	0.0797388	0.6539	0.992763	0.505891	0.502799	0.019545	0.29	0.00743809	0.1153
9500	0.8666	0.961576	0.842409	0.846807	0.0227682	0.212	0.0330828	0.252606	0.6498	0.991465	0.0899736	0.0897114	0.021409	0.638	0.00983001	0.088504	0.65	0.991749	0.501435	0.502186	0.0186387	0.332	0.00741357	0.128146
9510	0.8614	0.953892	0.842857	0.844572	0.0214868	0.168	0.0319676	0.360312	0.6688	0.991888	0.091922	0.0933979	0.0235949	0.62	0.00889156	0.0889764	0.6818	0.991136	0.507042	0.50458	0.0182774	0.321	0.00863769	0.147249
9520	0.8755	0.964186	0.85121	0.846288	0.0221706	0.205	0.0348399	0.369034	0.656	0.989873	0.0826087	0.0833794	0.0301934	0.653	0.0103483	0.0984936	0.7003	0.993557	0.514379	0.507041	0.0180491	0.378	0.0074885	0.136222
9530	0.8651	0.954082	0.843408	0.843755	0.0197074	0.206	0.0364776	0.281254	0.625	0.991077	0.0894089	0.0913109	0.0227899	0.587	0.010599	0.104998	0.6892	0.989406	0.499674	0.501423	0.0175461	0.41	0.00803983	0.128071
9540	0.8749	0.965272	0.846518	0.844997	0.0196427	0.243	0.0362245	0.252666	0.6793	0.988602	0.0842105	0.089383	0.0228224	0.683	0.0112224	0.107887	0.6798	0.992582	0.500786	0.504816	0.0199514	0.36	0.00760256	0.107747
9550	0.868	0.969849	0.842697	0.845257	0.0199392	0.215	0.034628	0.302983	0.6732	0.990881	0.0909348	0.0885991	0.0246365	0.65	0.0112689	0.107225	0.6846	0.99267	0.494175	0.507829	0.02083	0.38	0.0085337	0.126235
9560	0.8694	0.967692	0.84559	0.847039	0.0201061	0.182	0.0325038	0.282921	0.6362	0.988543	0.0827763	0.0817704	0.0244053	0.61	0.0111241	0.121088	0.695	0.991948	0.509106	0.506782	0.0210405	0.362	0.00927609	0.124071
9570	0.8756	0.962273	0.851154	0.844079	0.018405	0.225	0.0314843	0.214922	0.5982	0.990718	0.0757576	0.0805467	0.0233899	0.57	0.0105843	0.0976023	0.6704	0.99256	0.50738	0.506153	0.0190136	0.371	0.0086073	0.109953
9580	0.8737	0.971831	0.847141	0.845086	0.0198934	0.224	0.0286401	0.204996	0.6063	0.989519	0.0727273	0.0753473	0.0254285	0.613	0.00997433	0.0949187	0.698	0.9915	0.502333	0.506147	0.0169416	0.39	0.00985573	0.121104
9590	0.8745	0.975	0.84549	0.845047	0.018564	0.209	0.0280034	0.194251	0.6665	0.991217	0.0660969	0.0718403	0.0209844	0.654	0.010128	0.101986	0.6837	0.989636	0.513841	0.503837	0.0183144	0.357	0.0103807	0.125367
9600	0.875	0.97402	0.849623	0.847226	0.0225738	0.203	0.0260009	0.225237	0.6626	0.990938	0.0788889	0.0769388	0.0204118	0.668	0.00979142	0.121905	0.7163	0.989631	0.506714	0.501101	0.0150964	0.422	0.00854453	0.0948056
9610	0.8741	0.963755	0.847471	0.846322	0.0220069	0.228	0.0272758	0.204746	0.703	0.987971	0.0687097	0.0758762	0.0197266	0.675	0.00932324	0.117283	0.6899	0.992152	0.492562	0.500529	0.0168536	0.379	0.00699343	0.0637244
9620	0.8753	0.965182	0.845817	0.844589	0.0222833	0.232	0.0308796	0.221966	0.6741	0.990337	0.0816092	0.0763407	0.0157495	0.633	0.0107521	0.111875	0.6684	0.996188	0.498786	0.495872	0.0159634	0.36	0.00680817	0.0553503
9630	0.8833	0.969888	0.851436	0.848907	0.0243626	0.28	0.0324695	0.214407	0.6627	0.986646	0.0766854	0.0771764	0.013196	0.641	0.0120845	0.132531	0.6787	0.994385	0.490096	0.495299	0.0149153	0.361	0.0060559	0.0497502
9640	0.8934	0.969677	0.85913	0.850164	0.0244848	0.323	0.0294367	0.249325	0.6437	0.986998	0.0763926	0.0788278	0.0127905	0.624	0.0132438	0.186077	0.6879	0.99571	0.504785	0.496106	0.0149561	0.384	0.00532348	0.0338133
9650	0.8839	0.974216	0.847546	0.84824	0.023488	0.273	0.0290329	0.207988	0.6627	0.988837	0.0701408	0.0807589	0.0138082	0.647	0.0120825	0.158753	0.6634	0.993491	0.494864	0.495325	0.0134824	0.324	0.00507031	0.0527265
9660	0.8697	0.973023	0.841401	0.844956	0.0227498	0.193	0.0278945	0.246105	0.6101	0.989845	0.0835322	0.0775948	0.0130827	0.599	0.0111513	0.133452	0.688	0.994737	0.484359	0.495508	0.014046	0.403	0.0047623	0.052877
9670	0.8641	0.970313	0.838861	0.840848	0.0212939	0.212	0.0290972	0.274394	0.5939	0.988007	0.0778291	0.0799427	0.016189	0.565	0.0115231	0.117835	0.6695	0.994602	0.492901	0.492056	0.0127238	0.351	0.00611779	0.0655814
9680	0.8638	0.97191	0.840389	0.839231	0.0206017	0.197	0.0313564	0.324405	0.6561	0.992575	0.0757493	0.0840597	0.0173291	0.646	0.0103804	0.0909547	0.6944	0.993182	0.49851	0.493311	0.012189	0.375	0.0055258	0.0535751
9690	0.8711	0.976279	0.842293	0.839112	0.0177879	0.222	0.028721	0.378885	0.6278	0.990333	0.084	0.0790644	0.0148579	0.605	0.0113263	0.131518	0.6901	0.994763	0.486144	0.49119	0.0114653	0.41	0.00550602	0.0648338
9700	0.8699	0.970722	0.833921	0.838568	0.0192261	0.268	0.0307158	0.346042	0.6089	0.98942	0.0702899	0.0781745	0.01679	0.615	0.0110067	0.10172	0.6853	0.993557	0.489869	0.490843	0.0123031	0.404	0.00638528	0.0681212
9710	0.8689	0.968605	0.834232	0.83761	0.0164651	0.263	0.0315485	0.395178	0.6372	0.987622	0.0797927	0.0822976	0.0204565	0.607	0.0106899	0.0816528	0.6908	0.994656	0.494069	0.490179	0.0139705	0.397	0.00579476	0.0583337
9720	0.8746	0.968151	0.836017	0.837294	0.015654	0.298	0.0283072	0.337646	0.6786	0.991298	0.0849275	0.0855097	0.0209813	0.656	0.0101419	0.0857624	0.6824	0.99354	0.485971	0.490232	0.01544	0.396	0.00575867	0.0624783
9730	0.8819	0.970427	0.83869	0.836715	0.015624	0.329	0.0292448	0.354659	0.6406	0.990671	0.0907455	0.0922396	0.0247451	0.604	0.0114759	0.0935195	0.6707	0.994565	0.48212	0.488247	0.0148955	0.376	0.00644195	0.061639
9740	0.877	0.972165	0.837941	0.834828	0.0158443	0.302	0.0275077	0.376611	0.6468	0.988636	0.0984375	0.0958782	0.0254013	0.641	0.00953151	0.085352	0.692	0.993494	0.47812	0.486678	0.0127368	0.412	0.00592084	0.0500049
9750	0.8813	0.970847	0.84383	0.839457	0.0185729	0.305	0.0249285	0.37948	0.6892	0.988156	0.0903904	0.0950338	0.0268258	0.671	0.00986944	0.100779	0.6867	0.99401	0.49513	0.485746	0.0132444	0.365	0.0057154	0.0447974
9760	0.8758	0.973883	0.835543	0.838675	0.017846	0.291	0.0258672	0.378725	0.6934	0.989205	0.100901	0.0909078	0.0247407	0.633	0.00939397	0.114455	0.6845	0.995026	0.492557	0.48588	0.0123042	0.384	0.00600967	0.0419641
9770	0.8826	0.979697	0.834776	0.835489	0.0167476	0.339	0.0222479	0.372726	0.6542	0.986624	0.0930108	0.0908807	0.027548	0.635	0.0108869	0.126035	0.6536	0.991789	0.478604	0.486027	0.0112904	0.341	0.00627914	0.0475896
9780	0.8876	0.980508	0.836687	0.832596	0.0135456	0.357	0.0223075	0.352802	0.6626	0.991496	0.090411	0.0939779	0.0273085	0.653	0.00974728	0.125468	0.6491	0.993994	0.476912	0.485659	0.0102793	0.355	0.00470213	0.0328952
9790	0.8742	0.979856	0.833518	0.833415	0.01298	0.287	0.024407	0.348854	0.6346	0.990909	0.0888608	0.0964971	0.0238204	0.634	0.00963849	0.124277	0.6763	0.992663	0.492089	0.485677	0.00971173	0.383	0.00520512	0.0388893
9800	0.875	0.979137	0.834903	0.83311	0.0131115	0.29	0.0237269	0.325885	0.6444	0.992647	0.0951031	0.0952415	0.0230984	0.621	0.0081484	0.116274	0.6858	0.996354	0.492208	0.487648	0.0116452	0.393	0.00454155	0.0406539
9810	0.8631	0.972541	0.827778	0.830299	0.0146088	0.226	0.024477	0.364003	0.7009	0.994643	0.0990854	0.101171	0.0209398	0.669	0.00630239	0.0922675	0.6685	0.994633	0.489783	0.486199	0.0132105	0.359	0.00473552	0.0422019
9820	0.8574	0.977487	0.829048	0.830105	0.0111527	0.2	0.0222061	0.327206	0.629	0.995763	0.10122	0.102361	0.0206136	0.602	0.00488955	0.0748843	0.6897	0.99467	0.491419	0.48772	0.0117252	0.381	0.0045887	0.0399341
9830	0.8592	0.979191	0.834099	0.833347	0.0118889	0.191	0.0207605	0.284514	0.6963	0.995052	0.0978979	0.0971333	0.0215554	0.667	0.00430607	0.0764945	0.7101	0.994824	0.499652	0.490357	0.0109851	0.43	0.00504851	0.0451261
9840	0.8596	0.981643	0.827743	0.83156	0.0103075	0.198	0.0183646	0.27396	0.6681	0.995455	0.0911602	0.0974352	0.0234268	0.642	0.00431955	0.0664161	0.6627	0.992479	0.478003	0.488764	0.0117948	0.365	0.00589551	0.0485461
9850	0.87	0.976016	0.835411	0.830282	0.0117241	0.251	0.0190965	0.304206	0.6553	0.995638	0.102362	0.0951843	0.0252758	0.654	0.00491499	0.0721982	0.6789	0.994974	0.486817	0.492212	0.0121044	0.366	0.00533226	0.0440211
9860	0.8694	0.983012	0.82969	0.830333	0.0105052	0.253	0.0204835	0.350405	0.6436	0.994262	0.0951282	0.098926	0.025636	0.594	0.00610644	0.0990688	0.6768	0.993243	0.490952	0.492073	0.0126099	0.4	0.0059088	0.0520903
9870	0.8562	0.981421	0.828152	0.829336	0.0105069	0.189	0.0198903	0.366476	0.6563	0.993248	0.101852	0.103726	0.0238024	0.622	0.00714076	0.134394	0.7126	0.994533	0.491979	0.48958	0.0112851	0.419	0.00660331	0.0664828
9880	0.8547	0.981188	0.822682	0.829701	0.0118345	0.189	0.0225642	0.331779	0.6362	0.991362	0.098995	0.0980905	0.0239049	0.625	0.00824687	0.210557	0.695	0.994416	0.50033	0.490395	0.011367	0.397	0.00729417	0.0768039
9890	0.8607	0.977273	0.83192	0.826983	0.0140551	0.197	0.0228879	0.3986	0.6762	0.995046	0.0943503	0.0964781	0.021278	0.642	0.0051624	0.126804	0.6762	0.995082	0.492114	0.492189	0.0116853	0.351	0.00628742	0.0674314
9900	0.8458	0.980925	0.817533	0.826096	0.01441	0.184	0.0213272	0.332463	0.666	0.99462	0.10163	0.0973095	0.0194541	0.631	0.00543824	0.126696	0.6515	0.992966	0.485587	0.491722	0.012644	0.335	0.00634448	0.0543295
9910	0.849	0.983929	0.821755	0.824736	0.0140239	0.139	0.0213896	0.346815	0.6285	0.994576	0.101707	0.0987129	0.0150004	0.601	0.00430644	0.0821102	0.6658	0.992857	0.478616	0.490979	0.0142735	0.395	0.00656055	0.0502148
9920	0.8491	0.973936	0.820197	0.824926	0.0156574	0.167	0.0234806	0.339818	0.6838	0.996754	0.110198	0.102393	0.0171483	0.629	0.00411269	0.0536113	0.688	0.991899	0.489587	0.490571	0.0157044	0.418	0.00750423	0.0489554
9930	0.854	0.978912	0.832474	0.82706	0.0152169	0.142	0.0228204	0.270849	0.6592	0.995491	0.108179	0.105522	0.0215718	0.624	0.00424153	0.0453865	0.6771	0.991005	0.486334	0.488491	0.0157461	0.346	0.00774809	0.054997
9940	0.8551	0.981043	0.82142	0.8266	0.0175616	0.196	0.0196735	0.254511	0.6383	0.996667	0.10075	0.104321	0.0228382	0.599	0.00469896	0.0468749	0.6718	0.990437	0.487855	0.487632	0.015782	0.393	0.0083481	0.0620414
9950	0.8563	0.982967	0.828117	0.827734	0.0178891	0.171	0.020817	0.268124	0.6439	0.99375	0.101276	0.102176	0.0265026	0.597	0.00566581	0.0775081	0.6457	0.992771	0.473204	0.484007	0.0203915	0.341	0.0072634	0.0552579
9960	0.8441	0.975694	0.821963	0.826378	0.0176886	0.151	0.0182205	0.222238	0.6829	0.993272	0.0962428	0.104514	0.0282802	0.637	0.00845034	0.132213	0.6919	0.993401	0.495875	0.48375	0.0214855	0.395	0.0079764	0.0629803
9970	0.848	0.988276	0.824211	0.82646	0.017988	0.151	0.0155343	0.194041	0.6814	0.992284	0.109091	0.104668	0.0233999	0.638	0.00819509	0.110956	0.695	0.989901	0.493434	0.481298	0.020526	0.387	0.00854665	0.0733845
9980	0.8547	0.985443	0.830166	0.827514	0.017342	0.161	0.0142977	0.161975	0.6725	0.99298	0.100279	0.102673	0.0175785	0.617	0.00775842	0.094175	0.6879	0.991791	0.483612	0.481874	0.0207179	0.382	0.00694249	0.0749835
9990	0.8513	0.980899	0.823236	0.829156	0.0169634	0.188	0.0133787	0.171182	0.6584	0.991707	0.0981233	0.102422	0.0189202	0.616	0.00766741	0.101774	0.6673	0.990811	0.477302	0.481845	0.0234656	0.366	0.00783614	0.081334
